,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,70
1,gene_1,STM_v1_0.STM0055,52
2,gene_2,STM_v1_0.STM0071,163
3,gene_3,STM_v1_0.STM0137,40
4,gene_4,STM_v1_0.STM0202,221
5,gene_5,STM_v1_0.STM0203,200
6,gene_6,STM_v1_0.STM0226,53
7,gene_7,STM_v1_0.STM0247,173
8,gene_8,STM_v1_0.STM0380,252
10,gene_10,STM_v1_0.STM0568,107
11,gene_11,STM_v1_0.STM0659,264
12,gene_12,STM_v1_0.STM0787,54
13,gene_13,STM_v1_0.STM0828,237
14,gene_14,STM_v1_0.STM0830,140
16,gene_16,STM_v1_0.STM0878,99
17,gene_17,STM_v1_0.STM0984,268
18,gene_18,STM_v1_0.STM1076,159
19,gene_19,STM_v1_0.STM1195,137
20,gene_20,STM_v1_0.STM1197,297
21,gene_21,STM_v1_0.STM1221,101
22,gene_22,STM_v1_0.STM1255,246
23,gene_23,STM_v1_0.STM1256,224
24,gene_24,STM_v1_0.STM1257,172
25,gene_25,STM_v1_0.STM1259,177
26,gene_26,STM_v1_0.STM1290,373
27,gene_27,STM_v1_0.STM1299,422
28,gene_28,STM_v1_0.STM1358,134
29,gene_29,STM_v1_0.STM1435,41
30,gene_30,STM_v1_0.STM1449,277
31,gene_31,STM_v1_0.STM1502,42
32,gene_32,STM_v1_0.STM1517,50
33,gene_33,STM_v1_0.STM1695,132
34,gene_34,STM_v1_0.STM1731,135
35,gene_35,STM_v1_0.STM1743,137
36,gene_36,STM_v1_0.STM1749,159
37,gene_37,STM_v1_0.STM1750,209
38,gene_38,STM_v1_0.STM1883,76
40,gene_40,STM_v1_0.STM1900,48
43,gene_43,STM_v1_0.STM2189,326
44,gene_44,STM_v1_0.STM2200,548
45,gene_45,STM_v1_0.STM2432,361
46,gene_46,STM_v1_0.STM2497,436
48,gene_48,STM_v1_0.STM2791,280
49,gene_49,STM_v1_0.STM2820,56
50,gene_50,STM_v1_0.STM2840,161
51,gene_51,STM_v1_0.STM2927,169
53,gene_53,STM_v1_0.STM2973,417
55,gene_55,STM_v1_0.STM3078,132
56,gene_56,STM_v1_0.STM3218,391
57,gene_57,STM_v1_0.STM3247,275
59,gene_59,STM_v1_0.STM3352,52
60,gene_60,STM_v1_0.STM3409,219
61,gene_61,STM_v1_0.STM3481,312
62,gene_62,STM_v1_0.STM3725,146
63,gene_63,STM_v1_0.STM3882,271
64,gene_64,STM_v1_0.STM3883,42
65,gene_65,STM_v1_0.STM3915,98
66,gene_66,STM_v1_0.STM3986,267
67,gene_67,STM_v1_0.STM4086,622
68,gene_68,STM_v1_0.STM4166,124
69,gene_69,STM_v1_0.STM4294,88
71,gene_72,iAF692.Mbar_A0147,67
72,gene_73,iAF692.Mbar_A0148,395
73,gene_74,iAF692.Mbar_A0149,82
74,gene_75,iAF692.Mbar_A0150,202
75,gene_76,iAF692.Mbar_A0151,230
76,gene_77,iAF692.Mbar_A0152,329
77,gene_78,iAF692.Mbar_A0171,40
78,gene_79,iAF692.Mbar_A0186,584
79,gene_80,iAF692.Mbar_A0210,103
80,gene_81,iAF692.Mbar_A0211,429
81,gene_82,iAF692.Mbar_A0218,483
82,gene_83,iAF692.Mbar_A0227,310
83,gene_84,iAF692.Mbar_A0269,42
85,gene_86,iAF692.Mbar_A0343,417
86,gene_87,iAF692.Mbar_A0352,87
87,gene_88,iAF692.Mbar_A0408,88
88,gene_89,iAF692.Mbar_A0482,399
90,gene_91,iAF692.Mbar_A0503,273
92,gene_93,iAF692.Mbar_A0666,310
93,gene_94,iAF692.Mbar_A0669,154
95,gene_96,iAF692.Mbar_A0762,142
